title,company,salary,city,experience,education,hr_name,hr_title,url,description
机械设计工程师（CAD 设计 / 制图）,现林石磨,21-26K,淄博,,大专,·,人事,https://www.zhipin.com/job_detail/a82b5f8dfe29ab390nZ82tW9F1FQ.html,"有机械工程师经验
薪资：8000-12000 元 / 月，五险
负责机加工工艺文件编制、⼯装器具设计；
对公司机加⼯设备提出技术改造⽅案与优化建议；
施工前技术交底，全程工艺监督与现场技术指导；
及时处理机加⼯过程中的各类技术问题；
参与新产品开发，编制相关技术文件、工艺文件及检验标准。
任职要求
专科及以上学历，机械相关专业；
3-5 年机械行业研发设计工作经验，熟悉结构件 / 电气 / 动力 / 液压任一方向均可；
能独立完成机械零部件、农机总成件设计、工装设计及工艺编制；
熟练使用二维、三维设计软件，熟悉普通机床、数控及加工中心特性；
工作认真负责，沟通协调能力强，具备团队合作与创新改进能力。
待遇优厚，平台稳定，欢迎有经验、有能力的工程师直接沟通，合适立即安排面试入职！
田先生
刚刚活跃
现林石磨
·
人事"
机械工程师,辰坤智能,7-9K,淄博,经验不限,本科,·,猎头顾问,https://www.zhipin.com/job_detail/52926bc0c4e74c2d0nZ93ti4FFJX.html,"1. 设计并开发机械产品，包括从原型到⽣产的所有阶段。
2. 参与新产品开发流程中的需求分析、设计评审和测试验收。
3. 进⾏成本分析和优化，确保⽣产效率和质量。
4. 协调项目团队，定期汇报项目进展情况。
任职要求:
1. 机械⼯程或相关专业的本科以上学历。
2. 3年以上机械设计和开发经验。
3. 精通机械设计CAD软件，如SolidWorks等。
4. 良好的团队合作和项目管理能力。
认证资质
人力资源服务许可证
劳务派遣经营许可证
陈小旭
武汉仕和人力资源公司
·
猎头顾问"
矿山机械售后服务经理,临工矿山,21-26K,淄博,,大专,"临工矿山
·
资深项目经理",BOSS直聘严禁用人单位和招聘者用户做出任何损害求职者合法权益的违法违规行为，包括但不限于扣押求职者证件、收取求职者财物、向求职者集资、让求职者入股、诱导求职者异地入职、异地参加培训、违法违规使用求职者简历等，您一旦发现此类行为， 请立即举报,https://www.zhipin.com/job_detail/a7f7f2702ed087cc03Z909-0GFo~.html,"要求有设备维保经验
设备厂商（乙方）
售后服务
需要出差
3-5年设备维保经验
不需要倒班
不需要夜班
重型机械经验
不要求证照
熟悉矿山机械
职责描述：
1、负责钻机或者铲运机的交机后的调试、培训工作。
2、给客户提供支持，通过电话、邮件或出差形式，维护保养设备，已售设备处于良好运行及工作状态。
3、负责钻机或铲运机故障诊断、维修工作；安抚客户情绪，维护公司及公司产品口碑。
4、负责故障问题的归类、整理、反馈，助推公司产品质量的不断提升。
5、搜集市场信息，反馈公司，为产品升级提供建议。
任职要求：
1、有3年以上行业经验，善于总结提升。
2、可以接受频繁出差
3、良好的沟通能力。
戚女士
刚刚活跃
临工矿山
·
资深项目经理"
机械制图专员,张华方吉生活科技,7-9K,淄博,,本科,·,招聘者,https://www.zhipin.com/job_detail/abc7b683c576331a0nZ_2Ny1GVRT.html,"不需要出差
AutoCAD
自动化设备经验
钣金工艺经验
SolidWorks
设计软件应用一定要熟练
熟练应用solidworks，CAD等设计软件
王军
刚刚活跃
张华方吉生活科技
·
招聘者"
cad机械制图,山东闽粤金致不锈...,23-31K,淄博,,大专,·,人事经理,https://www.zhipin.com/job_detail/35b35fc672bac6cf1Hx629-0GFRU.html,"AutoCAD
其他
房地产/建筑经验
酒店装修
焊接工艺经验
非标设备经验
KTV装修
不需要出差
切割工艺经验
结构设计经验
非标设计经验
钣金工艺经验
SolidWorks
钣金
Pro/E
CAD，二维，三维，草图大师等。画图，拆图，对接图纸与方案
刘秋林
3日内活跃
山东闽粤金致不锈...
·
人事经理"
机械维修工程师,中专/中技,8-21K,淄博,,,"九都机电
·
网络销售",BOSS直聘严禁用人单位和招聘者用户做出任何损害求职者合法权益的违法违规行为，包括但不限于扣押求职者证件、收取求职者财物、向求职者集资、让求职者入股、诱导求职者异地入职、异地参加培训、违法违规使用求职者简历等，您一旦发现此类行为， 请立即举报,https://www.zhipin.com/job_detail/f6a3a2a45ed0068c1XV93961FlJX.html,"不需要出差
要求有设备维保经验
周末单休
C1驾照
不加班
不需要倒班
不需要夜班
月休四天
主要维修螺杆空压机，主机大修，整机维修，保养，在车间维修或者是去用户现场。有工作经验优先，有责任心，干活利索，善于沟通，喜欢研究，学习，聪明伶俐，只要是肯干好学工资不是问题。
刘青涛
刚刚活跃
九都机电
·
网络销售"
机械绘图员,玫德集团有限公司,9-23K·25薪,淄博,,本科,·,招聘经理,https://www.zhipin.com/job_detail/5b8a663e34bd238e0nd83dq8FlZT.html,"1.绘图能力：熟练使用AutoCAD、SOLIDWORKS等绘图软件，可以熟练进行图纸绘制；
2.产品设计能力：有线路⾦具或电⼒⾦具或锻造类产品设计经验；
3.实操能力：熟悉或可熟练使用测量器具（卡尺、⾼度尺、深度尺、螺纹规、壁厚卡钳等）；
4.沟通协调能力：可完成的表达自己的观点，能够通过沟通各个建议方案与各方达成共识；
5.工作精神：具有认真、敬业、创新、进取精神。
梁先生
刚刚活跃
玫德集团有限公司
·
招聘经理"
工程机械销售（济南）,海南华铁,26-41K,淄博,经验不限,大专,·,HR,https://www.zhipin.com/job_detail/3ac8addad6b9d23703B72N-1EVZQ.html,"面销/陌拜
建材销售
企业（To B）
工程机械销售
面销/陌拜经验
高空设备租赁
建材
移动办公，外勤打卡、不坐班；行业龙头，上市公司、国企控股背景
销售模式：地推、陌拜（需自备车辆）
提成方式：按回款提成
福利待遇：五险一金、车油补3500
1.主要负责高空作业租赁服务，积极开拓租赁、销售市场，拓宽营业渠道，完成销售指标;
2.及时跟踪大客户需求，建立大客户关系;
3.挖掘市场潜在信息与客户进行有效沟通;
4.及时回笼租金，减少不良应收账款。
任职资格：
1.一年以上销售工作经验，设备租赁、工程机械行业销售经验者优先。
2.大专以上学历，能够操作基本的办公设备及办公软件。
3.吃苦耐劳、踏实勤奋，具备较强的公关、组织、应变能力，诚实稳重，亲和力好，责任感强。
4.需自备车辆（公司提供车补和油费补贴）。
征信良好，过往无违规违纪行为。
张女士
刚刚活跃
海南华铁
·
HR"
机械设计工程师（机器人自动化生产线）,某知名人工智能公司,31-46K·24薪,淄博,,本科,·,猎头顾问,https://www.zhipin.com/job_detail/e4404453fa33b9c70nZ80t-5FVJT.html,"机器人生产线
南京奥特、唐山开元
AutoCAD
铁路/船舶/航空/航天经验
机电设备经验
机器人经验
双休，年终奖
自动化机械经验
华恒、思尔特、新松
焊接/搬运/包装
非标设计经验
SolidWorks
有机械工程师经验
招2人，（20W内）机械设计工程师，（40W内）资深机械设计工程师（生产线专家）
岗位⼀：机械设计⼯程师
1.根据客户要求，独⽴完成复杂非标自动化设备的整体⽅案设计、详细结构设计，对设计质量负直接责任。
2.主导设计过程中各类关键零部件的选型、计算，确保设计高可靠、低成本、少工时，确保符合设计要求、安全规范。
3.作为技术主力，参与或主导设备提升改进、技术难题，推动设计标准化。
4.主导从研发设计层面解决设备在交付过程中出现的各类问题。
5.参与重点项目投标，提供技术支持。
岗位要求：
1.本科及以上学历，机械设计、机械工程等相关专业，优秀者可放宽至全工科专业。
2.3年以上非标设计经验，或2年以上机械设计管理经验。
3.精通SolidWorks、CAD等软件，具备扎实的机械设计理论基础。
4.熟悉常见零部件选型，熟悉常用机械材料、加工流程、加工工艺。
岗位二：资深机械设计工程师（生产线专家）
1.全面把握大型自动化生产线及焊接自动化设备的核心设计理念与逻辑，确保设计方案的先进性和实用性。
2.主导或参与大型自动化生产线的总体方案设计，包括布局规划、方案制定、设备选型、关键设备设计等。
3.统筹生产线上各模块（机器人软件、程序、视觉系统、智能物流、生产工艺等）的机械集成。
4.主持生产线设计方案评审，保证产品的整体性能和用户体验，致力于交付最佳设计成果。
5.指导机械工程师的设计工作，关注行业技术动态，带动团队共同进步。
岗位要求：
1.本科及以上学历，机械设计、机械工程等相关专业，优秀者可放宽至全工科专业。
2.5年以上生产线设计经验，包含1年技术管理经验，有机器人焊接生产线经验的优先录用。
3.具备深厚的机械设计经验，对自动化生产线的理解深刻，熟悉多个行业的设备生产工艺。
具备优秀的系统思维和项目管理能力，良好的沟通能力和团队协作精神
认证资质
人力资源服务许可证
黄女士
钦仕
·
猎头顾问"
机械设计,济南帕特机械有限公司,9-24K,淄博,,学历不限,·,人事专员,https://www.zhipin.com/job_detail/3ffd1e3ba516273103x_3tm8FFtR.html,"拆图
AutoCAD
非标设计经验
整机设计经验
CAXA
机电设备经验
SolidWorks
重型机械经验
有机械工程师经验
机械设计
工作内容：
1、主要负责激光切割机、雕刻机类的机械设计，床身、横梁、钣金等零部件的设计以及图纸绘制；
2、参与新产品的研发，提交2D、3D图纸，能够对图纸的完整性、工艺性、结构优化等方面提出建议；
3、部门领导安排的临时性工作。
任职要求：
1、机械类专业（大专及以上学历），有非标机械设计、雕刻机行业者优先考虑；
2、熟练识图，熟悉机械加工工艺；
3、能熟练使用Soildworks、CAD、CAXA等制图软件绘制加工装配图纸
工作地点：章丘区曹范工业园6号;
工作时间：8:30-17:30
午休：12:00-13:00
每周单休
夏女士
刚刚活跃
济南帕特机械有限公司
·
人事专员"
机械设计工程师,济南领秀,23-29K,淄博,,本科,·,人事经理,https://www.zhipin.com/job_detail/eeee7b11fa408c781XV60t-6EldU.html,"CAD
1.根据产品需求，研发设计激光切割机机构及零部件;
2.负责激光切割机打包的设计，做到空间最省，结构最牢固;
3.总结产品设计经验，解决研发过程中出现的问题;
4.服从部门工作安排，完成其他临时性工作。
岗位要求：
1.具备机械设计经验3年以上，熟悉机械结构、机械原理以及机械制造和加工工艺；
2.熟练使用机械设计软件，熟悉产品机械结构、机械部件的设计、材料选用；
3.工作认真细致，责任心强和良好的服务、团队意识。
福利待遇：
1、工作时间，9:00----12:00 13:00----17:30(冬季）13：30-18：00（夏季）；
2、周末单双轮休；
3、带薪年假；
4、法定节假日带薪休假；
5、过节礼品+红包；
6、五险一金
葛女士
刚刚活跃
济南领秀
·
人事经理"
